program_order,program_id,program_en,program_zh,program_short_en,program_short_zh,program_kind_en,program_kind_zh,program_color,program_blurb_en,program_blurb_zh,program_film_count,order_in_program,film_id,title_en,title_zh,year,director,director_zh,runtime_min,country,country_zh,language,format_tags,synopsis_en,synopsis_zh,poster_url,imdb_id,imdb_url,tmdb_id
26,nile-light,Nile Light: Egyptian Cinema,尼罗光影,Nile Light,尼罗,Curated Program,策展单元,#c89030,Egyptian films tracing light and shadow along the Nile.,尼罗河畔的光与影——埃及电影选映。,6,2,nile-light-cairo-station,CAIRO STATION,开罗车站,1958,Youssef Chahine,,77,Egypt,,AR,,"Qinawi, a physically challenged peddler who makes his living selling newspapers in the central Cairo train station, is obsessed with Hanuma, an attractive young woman who sells drinks. While she jokes with him about a possible relationship, she is actually in love with Abu Siri, a strong and respected porter at the station who is struggling to unionize his fellow workers to combat their boss' exploitative and abusive treatment.",尤瑟夫·夏因凭借这部杰作奠定了其国际声誉。影片虽在埃及上映初期遭遇商业失败，却最终成为整个阿拉伯电影史上最具影响力与盛名的作品之一。夏因亲自饰演报贩肯纳威——一位残疾青年，他对妩媚的饮料摊女郎（亨德·罗斯托姆，被誉为“阿拉伯的玛丽莲·梦露”）的痴迷，在开罗街头引发了一场歌剧规模的悲剧。本片融合新现实主义元素与极具冲击力的黑色情节剧，以粗粝的平民诗意为载体，探索个人在埃及后革命新政治秩序中寻找立足点的挣扎。[标准收藏],https://image.tmdb.org/t/p/w500/zm8ET6PSfPT6pozgvjR7htaZFjy.jpg,tt0051390,https://www.imdb.com/title/tt0051390/,47324
26,nile-light,Nile Light: Egyptian Cinema,尼罗光影,Nile Light,尼罗,Curated Program,策展单元,#c89030,Egyptian films tracing light and shadow along the Nile.,尼罗河畔的光与影——埃及电影选映。,6,3,nile-light-alexandria-why,ALEXANDRIA…WHY？,情迷亚历山大,1979,Youssef Chahine,,133,"Algeria, Egypt",,AR,,"Amid the poverty, death, and suffering caused by World War II, 18-year-old Yehia retreats into a private world of fantasy and longing. Obsessed with Hollywood, he dreams of studying filmmaking in America but struggles to pursue his dream, given the constraints of his life in the middle class and the horrors of war.",第二次世界大战期间，一名住在亚历山大的埃及少年迷上了美国电影，梦想进入好莱坞。,https://image.tmdb.org/t/p/w500/k68nAl2BJpX9405UCqs4Xhw2S7n.jpg,tt0077751,https://www.imdb.com/title/tt0077751/,40939
26,nile-light,Nile Light: Egyptian Cinema,尼罗光影,Nile Light,尼罗,Curated Program,策展单元,#c89030,Egyptian films tracing light and shadow along the Nile.,尼罗河畔的光与影——埃及电影选映。,6,4,nile-light-safe-exit,SAFE EXIT,藏在水箱里的人,2026,Mohammed Hammad,,113,"Egypt, Germany, Qatar, Tunisia, Libyan Arab Jamahiriya",,AR,,"Samaan, a young Christian man, works as a security guard in a residential building in downtown Cairo. Quiet and introspective, he spends his nights writing stories and chasing his dream of publishing his first novel. Beneath his calm surface, Samaan carries deep wounds—the lasting effects of chronic PTSD, rooted in the traumatic loss of his father, who was killed in a terrorist attack in Libya during Samaan’s childhood. One day, amid the noise and routine of the city, Samaan crosses paths with Fatima, a young Muslim woman. What begins as a simple encounter soon blossoms into an extraordinary friendship—one that slowly begins to break down the walls Samaan has built around his trauma.",本心理惊悚片聚焦年轻保安萨曼——他与同代人一样饱受创伤折磨。他的父母在阿拉伯地区持续数十年的宗教与种族暴力冲突中惨遭杀害。,https://image.tmdb.org/t/p/w500/utELCgs60q7sgAEpUnM3pj73Kxy.jpg,tt39367431,https://www.imdb.com/title/tt39367431/,1616438
26,nile-light,Nile Light: Egyptian Cinema,尼罗光影,Nile Light,尼罗,Curated Program,策展单元,#c89030,Egyptian films tracing light and shadow along the Nile.,尼罗河畔的光与影——埃及电影选映。,6,5,nile-light-happy-birthday,HAPPY BIRTHDAY,生日快乐,2025,,,,,,,,,,,,https://www.imdb.com/find/?q=HAPPY+BIRTHDAY+2025&s=tt&ttype=ft,
26,nile-light,Nile Light: Egyptian Cinema,尼罗光影,Nile Light,尼罗,Curated Program,策展单元,#c89030,Egyptian films tracing light and shadow along the Nile.,尼罗河畔的光与影——埃及电影选映。,6,6,nile-light-asad,ASAD,阿萨德,2026,Mohamed Diab,,135,"Egypt, Saudi Arabia",,AR,,A slave in 19th Century Egypt revolts against his masters for equal rights for slaves to live freely.,,https://image.tmdb.org/t/p/w500/jsm08DuftiIxPrnIXDm0SMD3m5M.jpg,tt38947228,https://www.imdb.com/title/tt38947228/,1211185
27,world-premieres,World Premieres,世界首作,World Premieres,世界首作,Section,单元,#1d3a8a,First-time features making their global debut in Shanghai.,在上海全球首映的导演处女作。,3,1,world-premieres-three-of-a-kind,THREE OF A KIND,三条Queen,2026,Olgierd Kaczyński,,25,Poland,,PL,,"Three friends sign up for a poker match full of intensity, betrayal and money",,,,https://www.imdb.com/find/?q=THREE+OF+A+KIND+2026&s=tt&ttype=ft,1383155
27,world-premieres,World Premieres,世界首作,World Premieres,世界首作,Section,单元,#1d3a8a,First-time features making their global debut in Shanghai.,在上海全球首映的导演处女作。,3,2,world-premieres-shape-of-momo,SHAPE OF MOMO,逆女如山,2025,Tribeny Rai,,114,"India, South Korea",,NE,,"Bishnu returns to her Himalayan village after quitting her job, only to face mounting family pressures and societal expectations. As tensions rise with her pregnant sister's arrival and a budding relationship with a ""suitable"" boy from her community, Bishnu must choose between conforming to tradition or claiming her independence.",比什努在辞去工作后回到了她的喜马拉雅山村庄，却面临着日益增加的家庭压力和社会期望。随着她怀有身孕的妹妹的到来，以及与社区里一个“合适”的男孩逐渐发展出的关系，紧张局势不断升级。比什努必须在遵循传统与追求独立之间做出选择。,https://image.tmdb.org/t/p/w500/onmGlNaGQ2zr20MNshEiOlXvhwM.jpg,,https://www.imdb.com/find/?q=SHAPE+OF+MOMO+2025&s=tt&ttype=ft,1450092
27,world-premieres,World Premieres,世界首作,World Premieres,世界首作,Section,单元,#1d3a8a,First-time features making their global debut in Shanghai.,在上海全球首映的导演处女作。,3,3,world-premieres-leave-one-day,LEAVE ONE DAY,起程之日,2025,Amélie Bonnin,,98,France,,FR,,"Cécile is about to open her own gourmet restaurant, finally making her dream come true, when suddenly her father has a heart attack and she is called back to the village where she was born. Far from the hubbub of Paris life, she runs into her teenage crush. The memories come flooding back, destabilizing her certainties.",,https://image.tmdb.org/t/p/w500/txzzgq2Rviv2Ljxnbh9Fy6gfDId.jpg,tt35453969,https://www.imdb.com/title/tt35453969/,1277884
28,bulgari-realism,Bulgari Presents · The Real,宝格丽经典呈现·真实之境,The Real,真实之境,Special Selection,特别呈现,#5a6a7a,"A curated survey of realism on screen, presented by Bulgari.",宝格丽呈现的真实电影特别选映。,6,1,bulgari-realism-paisan,PAISAN,战火,1946,Roberto Rossellini,,125,Italy,,IT,,"Six stories unfold in various regions, from Sicily to the northern Po Valley as American military personnel interact with a variety of Italian locals over eighteen months in the push north during the Italian Campaign of WWII as German forces retreat.",本片以第二次世界大战末期，在意大利登陆的美军攻破德军防线为背景，导演以令人感动的场面把美军从南部攻到北部期间所引发的一些意大利民间故事编成一部有连贯性的社会写实的电影，画面上的真实感，给予人们非常大的冲击，创下了意大利电影的新潮流…… 大师罗西里尼的战后三部曲的第二部，第一部是《罗马，不设防的城市》，最后一部是《德意志零年》。作为新现实主义的奠基人，罗西里尼几乎不使用剧本，并明确拒绝使用摄影棚、服装、化妆和职业演员。影片由6个小故事组成，背景是二战后期盟军在意大利登陆后攻破德军防线，从南部向北部进攻期间引发的一些民间小故事。罗西里尼在摄影机前重现了美国大兵，游击队员、修道士，妓女，以及普通平民在那个烽火连天的岁月里的真实遭遇，影片穿插了很多真实的战争镜头，令观众感同身受。,https://image.tmdb.org/t/p/w500/r5IGAFASCXmp8m51vUbER3WwVcB.jpg,tt0038823,https://www.imdb.com/title/tt0038823/,8429
28,bulgari-realism,Bulgari Presents · The Real,宝格丽经典呈现·真实之境,The Real,真实之境,Special Selection,特别呈现,#5a6a7a,"A curated survey of realism on screen, presented by Bulgari.",宝格丽呈现的真实电影特别选映。,6,2,bulgari-realism-germany-year-zero,GERMANY YEAR ZERO,德意志零年,1948,Roberto Rossellini,,74,"France, Germany, Italy",,IT,,"In the ruins of post-WWII Berlin, a twelve-year-old boy is left to his own devices in order to help provide for his family.",　　影片主要讲述战争给给人民带来的灾难，战争不仅使人民陷入饥饿贫困，还是儿童的心理产生畸形。影片中的主角是个儿童，他把他那卧床不起、患有心脏病的父亲毒死，因为他认为父亲对社会豪无用处。事后，他又因内心不安而自杀。影片表面上把这个儿童产生杀父和自杀的心理归咎于一个老师的教育错误，实际上则是在揭露德国的纳粹主义，认为他们才是这一切罪恶的根源。,https://image.tmdb.org/t/p/w500/sdxegsjrrvujXvv2GLPENyDlWDI.jpg,tt0039417,https://www.imdb.com/title/tt0039417/,8016
28,bulgari-realism,Bulgari Presents · The Real,宝格丽经典呈现·真实之境,The Real,真实之境,Special Selection,特别呈现,#5a6a7a,"A curated survey of realism on screen, presented by Bulgari.",宝格丽呈现的真实电影特别选映。,6,3,bulgari-realism-europe-51,EUROPE '51,一九五一年的欧洲,1952,Roberto Rossellini,,118,Italy,,IT,,"A wealthy, self-absorbed Rome socialite is racked by guilt over the death of her young son. As a way of dealing with her grief and finding meaning in her life, she decides to devote her time and money to the city’s poor and sick. Her newfound, single-minded activism leads to conflicts with her husband and questions about her sanity.",褒曼扮演一个住在罗马的美国贵妇，儿子突然自杀，使她觉醒，要为社会做慈善事业。朋友劝她亲自接近民众，方知民间疾苦，于是她毅然摆脱上流社会的羁绊，深入民间，发现了社会所存在的贫困和失业等严重社会问题。后来她干脆离开家庭，搬去跟贫苦的妓女同住，结果招来丈夫的粗暴干预。,https://image.tmdb.org/t/p/w500/hw9MEW5kslyRwpJp8AgpIlBxtmr.jpg,tt0043511,https://www.imdb.com/title/tt0043511/,41464
28,bulgari-realism,Bulgari Presents · The Real,宝格丽经典呈现·真实之境,The Real,真实之境,Special Selection,特别呈现,#5a6a7a,"A curated survey of realism on screen, presented by Bulgari.",宝格丽呈现的真实电影特别选映。,6,4,bulgari-realism-general-della-rovere,GENERAL DELLA ROVERE,罗维雷将军,1959,Roberto Rossellini,,132,"France, Italy",,IT,,The Gestapo forces con man Victorio Bardone to impersonate a dead partisan general in order to extract information from his fellow inmates.,　　二战时期，退伍意大利军人格里.马尔蒂自称将军，到处招摇撞骗，不料被德国一军官捕获，揭露其身份。格里为保其性命，和德国方面串通假扮已故罗维雷将军潜入集中营搜索情报。其间亲眼目睹及亲身经历了德国人的酷刑拷打，在最终时刻他觉悟，自愿同9名囚犯一并枪决，临终口中呐喊“意大利万岁”。,https://image.tmdb.org/t/p/w500/dTynqWaUm92ecwxCuMkTdHCoOfx.jpg,tt0053856,https://www.imdb.com/title/tt0053856/,43100
28,bulgari-realism,Bulgari Presents · The Real,宝格丽经典呈现·真实之境,The Real,真实之境,Special Selection,特别呈现,#5a6a7a,"A curated survey of realism on screen, presented by Bulgari.",宝格丽呈现的真实电影特别选映。,6,5,bulgari-realism-india-matri-bhumi,INDIA: MATRI BHUMI,印度,1959,Roberto Rossellini,,90,"France, Italy",,IT,,Several stories depicting the landscapes and fauna of India are mixed with documentary footage.,本片分为四个部分，展开了对印度文化、建筑及社会状况之旅。当时的印度社区状况给导演罗西利尼留下了深刻的印象。,https://image.tmdb.org/t/p/w500/nZ9mSSLagYZ0ICXMVTqvoILyddc.jpg,tt0052923,https://www.imdb.com/title/tt0052923/,128873
28,bulgari-realism,Bulgari Presents · The Real,宝格丽经典呈现·真实之境,The Real,真实之境,Special Selection,特别呈现,#5a6a7a,"A curated survey of realism on screen, presented by Bulgari.",宝格丽呈现的真实电影特别选映。,6,6,bulgari-realism-roberto-rossellini-living-without-a-script,"ROBERTO ROSSELLINI, LIVING WITHOUT A SCRIPT",罗伯托·罗西里尼：即兴人生,2025,Ilaria De Laurentiis,,96,"Italy, Latvia",,IT,,"In 1956, Roberto Rossellini was in the throes of a personal and artistic crisis. His recent films with Ingrid Bergman had flopped, their marriage was falling apart, and the press was relentless. When Bergman returned to Hollywood, Rossellini accepted an invitation from Indian Prime Minister Nehru to document India's progress. With doubts and a suitcase full of spaghetti, he set out to find a creative and emotional rebirth in India, inspired by a culture that balanced tradition and modernity.",,https://image.tmdb.org/t/p/w500/l0snKTs4i7pNwiLl4xjTJaRWZcl.jpg,tt39060313,https://www.imdb.com/title/tt39060313/,1548998
29,siff-documentary,SIFF Documentary,SIFF纪录,Documentary,纪录,Section,单元,#6a4a2a,Unfiltered realities — documentaries mapping contemporary lives and histories.,呈现当代生活与历史的纪录片选映。,11,1,siff-documentary-hair-paper-water,"HAIR, PAPER, WATER…",发纸水谣,2025,Nicolas Graux,,71,"Vietnam, Belgium, France",,VI,,"She was born in a cave, more than 60 years ago. Now she lives in a village, with many children and grandchildren to look after. Sometimes, she dreams of her dead mother calling her home – to the cave.",,https://image.tmdb.org/t/p/w500/4z2v3v2v4y54oABfqtAwmB0YCep.jpg,tt37538646,https://www.imdb.com/title/tt37538646/,1510333
29,siff-documentary,SIFF Documentary,SIFF纪录,Documentary,纪录,Section,单元,#6a4a2a,Unfiltered realities — documentaries mapping contemporary lives and histories.,呈现当代生活与历史的纪录片选映。,11,2,siff-documentary-electing-miss-santa,ELECTING MISS SANTA,圣诞女士竞选记,2025,,,,,,,,,,,,https://www.imdb.com/find/?q=ELECTING+MISS+SANTA+2025&s=tt&ttype=ft,
29,siff-documentary,SIFF Documentary,SIFF纪录,Documentary,纪录,Section,单元,#6a4a2a,Unfiltered realities — documentaries mapping contemporary lives and histories.,呈现当代生活与历史的纪录片选映。,11,3,siff-documentary-a-face-to-be-loved,A FACE TO BE LOVED,追忆华年,2026,,,,,,,,,,,,https://www.imdb.com/find/?q=A+FACE+TO+BE+LOVED+2026&s=tt&ttype=ft,
29,siff-documentary,SIFF Documentary,SIFF纪录,Documentary,纪录,Section,单元,#6a4a2a,Unfiltered realities — documentaries mapping contemporary lives and histories.,呈现当代生活与历史的纪录片选映。,11,4,siff-documentary-remake,REMAKE,重制,2025,,,,,,,,,,,,https://www.imdb.com/find/?q=REMAKE+2025&s=tt&ttype=ft,
29,siff-documentary,SIFF Documentary,SIFF纪录,Documentary,纪录,Section,单元,#6a4a2a,Unfiltered realities — documentaries mapping contemporary lives and histories.,呈现当代生活与历史的纪录片选映。,11,5,siff-documentary-a-place-in-the-ring,A PLACE IN THE RING,姐，上马,2025,,,,,,,,,,,,https://www.imdb.com/find/?q=A+PLACE+IN+THE+RING+2025&s=tt&ttype=ft,
29,siff-documentary,SIFF Documentary,SIFF纪录,Documentary,纪录,Section,单元,#6a4a2a,Unfiltered realities — documentaries mapping contemporary lives and histories.,呈现当代生活与历史的纪录片选映。,11,6,siff-documentary-the-art-of-adventure,THE ART OF ADVENTURE,大地双星,2025,Alison Reid,,87,,,EN,,Renowned wildlife artist Robert Bateman and spirited biologist Bristol Foster embark on a globe-trotting adventure in a LandRover they name the Grizzly Torque.,,https://image.tmdb.org/t/p/w500/7IKzHTUAyrOqLJPHACaDBbXG5lR.jpg,,https://www.imdb.com/find/?q=THE+ART+OF+ADVENTURE+2025&s=tt&ttype=ft,1468009
29,siff-documentary,SIFF Documentary,SIFF纪录,Documentary,纪录,Section,单元,#6a4a2a,Unfiltered realities — documentaries mapping contemporary lives and histories.,呈现当代生活与历史的纪录片选映。,11,7,siff-documentary-tristan-forever,TRISTAN FOREVER,永远的特里斯坦岛,2026,Tobias Nölle,,90,Switzerland,,FR,,"For 30 years, a doctor from Paris has maintained a friendship with a fisherman on Tristan da Cunha, the most isolated inhabited island in the world. Now he travels back one more time, with the plan to stay there for good.",三十年来，来自巴黎的医生洛兰·博纳多一直造访特里斯坦岛——这座位于南大西洋中部、世界上最偏远的有人居住岛屿，这里栖息着一些最独特的物种，每年仅有6到8艘船只抵达此地。这座火山岛已成为洛兰的精神避风港，岛上的居民是他选择的家人，渔夫马丁则是他最好的朋友。如今，五十岁的他再次回到这座乌托邦般的岛屿，但这次他没有打算返程：他希望成为岛上230名常住居民中的一员。岛屿委员会会接受他吗？,https://image.tmdb.org/t/p/w500/9DPBGoVwxnGtEkUaB0YwpBTPaSc.jpg,tt39370293,https://www.imdb.com/title/tt39370293/,1616138
29,siff-documentary,SIFF Documentary,SIFF纪录,Documentary,纪录,Section,单元,#6a4a2a,Unfiltered realities — documentaries mapping contemporary lives and histories.,呈现当代生活与历史的纪录片选映。,11,8,siff-documentary-the-fabulous-time-machine,THE FABULOUS TIME MACHINE,她的时光机,2026,Eliza Capai,,70,Brazil,,PT,,"In the arid Brazilian hinterland, girls play poised between their mothers’ difficult pasts and fantastic dreams for the future. In a place where men are still seen as giants compared to women, the girls cross the threshold from childhood into adolescence.",,https://image.tmdb.org/t/p/w500/1DwT5nA0yWUMNU9Po2lzwRv6XOA.jpg,tt39206678,https://www.imdb.com/title/tt39206678/,1599779
29,siff-documentary,SIFF Documentary,SIFF纪录,Documentary,纪录,Section,单元,#6a4a2a,Unfiltered realities — documentaries mapping contemporary lives and histories.,呈现当代生活与历史的纪录片选映。,11,9,siff-documentary-if-pigeons-turned-to-gold,IF PIGEONS TURNED TO GOLD,如果鸽子变成黄金,2026,Pepa Lubojacki,,110,"Czech Republic, Slovakia",,CS,,"Alcohol addiction is a constant in Pepa Lubojacki’s family. In an attempt to find a sisterly-brotherly way of dealing with it, text, long-term observation, beats and AI-animated photos are combined into an unflinching, yet loving form of disclosure.",,https://image.tmdb.org/t/p/w500/foNTQytbZzMwzq00NYl4LAON1vR.jpg,tt39383477,https://www.imdb.com/title/tt39383477/,1616833
29,siff-documentary,SIFF Documentary,SIFF纪录,Documentary,纪录,Section,单元,#6a4a2a,Unfiltered realities — documentaries mapping contemporary lives and histories.,呈现当代生活与历史的纪录片选映。,11,10,siff-documentary-frost-without-snow-and-ice,FROST WITHOUT SNOW AND ICE,流浪北极熊,2026,Asgeir Helgestad,,95,"Norway, Germany",,NO,,"Over a decade on Svalbard, the fastest warming place on earth, Norwegian filmmaker Asgeir Helgestad witnesses the extraordinary life of a polar bear named Frost – a mother struggling to raise her cubs in a rapidly changing Arctic. This intimate journey transforms him from observer to storyteller, driven by his passion to connect with nature and to expose the devastating impacts of climate change on this fragile ecosystem.",,https://image.tmdb.org/t/p/w500/z5KNmtbL1gBf4TkHiG6ashuZesI.jpg,,https://www.imdb.com/find/?q=FROST+WITHOUT+SNOW+AND+ICE+2026&s=tt&ttype=ft,1648927
29,siff-documentary,SIFF Documentary,SIFF纪录,Documentary,纪录,Section,单元,#6a4a2a,Unfiltered realities — documentaries mapping contemporary lives and histories.,呈现当代生活与历史的纪录片选映。,11,11,siff-documentary-the-lives-of-my-father,THE LIVES OF MY FATHER,我的父亲是特工,2026,Magnus Skatvold,,86,Norway,,NO,,"He thought his Norwegian father was a journalist. In reality, he was a CIA spy who fired AK-47s in the Kuwaiti desert and infiltrated cocaine laboratories in Colombia. It is time to face the truth, and it's stranger than fiction.",,https://image.tmdb.org/t/p/w500/wWoZzt5CwYhzTsESbvHj8bLhLO0.jpg,,https://www.imdb.com/find/?q=THE+LIVES+OF+MY+FATHER+2026&s=tt&ttype=ft,1635588
30,siff-rhapsody,SIFF Rhapsody,SIFF狂想曲,Rhapsody,狂想曲,Curated Program,策展单元,#a05050,"Films about music, musicians, and the lives shaped by both.",关于音乐、音乐家，以及被音乐塑形的人生。,13,1,siff-rhapsody-amadeus,AMADEUS,莫扎特传,1984,Miloš Forman,米洛斯·福尔曼,161,USA,美国,English,4K,"Salieri tells the story of his colleague Mozart, in confession, from an asylum.",萨列里在疯人院里向神父告解，讲述他的同行莫扎特的故事。,https://image.tmdb.org/t/p/w500/gQRfiyfGvr1az0quaYyMram3Aqt.jpg,tt0086879,https://www.imdb.com/title/tt0086879/,279
30,siff-rhapsody,SIFF Rhapsody,SIFF狂想曲,Rhapsody,狂想曲,Curated Program,策展单元,#a05050,"Films about music, musicians, and the lives shaped by both.",关于音乐、音乐家，以及被音乐塑形的人生。,13,2,siff-rhapsody-finding-vivian-maier,FINDING VIVIAN MAIER,寻找薇薇安·迈尔,2013,"John Maloof, Charlie Siskel",约翰·马卢夫、查理·西斯凯尔,84,USA,美国,English,,A box of negatives at a Chicago auction turns out to be one of the great unseen photographic archives.,芝加哥一场拍卖中买下的一箱底片，最终被证实是有史以来最重要的隐匿摄影档案之一。,https://image.tmdb.org/t/p/w500/yaj9mpHNpns5j4ODP4352PgDWJM.jpg,tt2714900,https://www.imdb.com/title/tt2714900/,169607
30,siff-rhapsody,SIFF Rhapsody,SIFF狂想曲,Rhapsody,狂想曲,Curated Program,策展单元,#a05050,"Films about music, musicians, and the lives shaped by both.",关于音乐、音乐家，以及被音乐塑形的人生。,13,3,siff-rhapsody-in-i-in-motion,IN-I IN MOTION,亦吾亦舞,2025,—,—,156,United Kingdom,英国,English,,A 2025 dance-on-film hybrid documenting the stage work In-I.,2025 年的舞蹈电影混合作品，记录舞台剧《In-I》的演出。,https://image.tmdb.org/t/p/w500/kFIVqcaHcGfMEBBLMmp4DlbQaGb.jpg,tt37964027,https://www.imdb.com/title/tt37964027/,1532477
30,siff-rhapsody,SIFF Rhapsody,SIFF狂想曲,Rhapsody,狂想曲,Curated Program,策展单元,#a05050,"Films about music, musicians, and the lives shaped by both.",关于音乐、音乐家，以及被音乐塑形的人生。,13,4,siff-rhapsody-the-yellow-tie,THE YELLOW TIE,黄色领带,2025,—,—,145,—,—,English,,A 2025 musical portrait; details to be confirmed at festival.,2025 年的一部音乐人物片，详情待电影节公布。,https://image.tmdb.org/t/p/w500/vOJHXAy2k7yhC0COaptHZT7NupO.jpg,tt5335774,https://www.imdb.com/title/tt5335774/,1245119
30,siff-rhapsody,SIFF Rhapsody,SIFF狂想曲,Rhapsody,狂想曲,Curated Program,策展单元,#a05050,"Films about music, musicians, and the lives shaped by both.",关于音乐、音乐家，以及被音乐塑形的人生。,13,5,siff-rhapsody-the-great-arch,THE GREAT ARCH,新凯旋门,2025,—,—,104,France,法国,French,,The story of La Grande Arche de la Défense and the Danish architect who never quite saw it finished.,拉德芳斯新凯旋门的故事——那位最终未能亲见落成的丹麦建筑师。,https://image.tmdb.org/t/p/w500/zriwECvMyJNcUdXrELeYSrXF0f2.jpg,tt32398150,https://www.imdb.com/title/tt32398150/,1290424
30,siff-rhapsody,SIFF Rhapsody,SIFF狂想曲,Rhapsody,狂想曲,Curated Program,策展单元,#a05050,"Films about music, musicians, and the lives shaped by both.",关于音乐、音乐家，以及被音乐塑形的人生。,13,6,siff-rhapsody-the-moment,THE MOMENT,绚烂一刻,2026,—,—,103,—,—,English,,A 2026 music documentary; details to be confirmed at festival.,2026 年的音乐纪录片，详情待电影节公布。,https://image.tmdb.org/t/p/w500/dYgCgTqqMnWdsnP2XirdcFB28ch.jpg,tt35524793,https://www.imdb.com/title/tt35524793/,1422562
30,siff-rhapsody,SIFF Rhapsody,SIFF狂想曲,Rhapsody,狂想曲,Curated Program,策展单元,#a05050,"Films about music, musicians, and the lives shaped by both.",关于音乐、音乐家，以及被音乐塑形的人生。,13,7,siff-rhapsody-spinal-tap-ii-the-end-continues,SPINAL TAP II: THE END CONTINUES,摇滚万万岁2,2025,Rob Reiner,,83,United States of America,,EN,,"The now estranged bandmates of Spinal Tap are forced to reunite for one final concert, hoping it will solidify their place in the pantheon of rock 'n' roll.",在第一部上映40周年之际，这部传奇摇滚伪纪录片的续集让电影公司取得了一连串的成功。,https://image.tmdb.org/t/p/w500/c8Vg1HOlAN8pNPkUrH7Mov1KOLk.jpg,tt20222166,https://www.imdb.com/title/tt20222166/,975225
30,siff-rhapsody,SIFF Rhapsody,SIFF狂想曲,Rhapsody,狂想曲,Curated Program,策展单元,#a05050,"Films about music, musicians, and the lives shaped by both.",关于音乐、音乐家，以及被音乐塑形的人生。,13,8,siff-rhapsody-the-girl-from-ko-ln,THE GIRL FROM KÖLN,科隆女孩,2025,Ido Fluk,,116,"Belgium, Germany, Poland, United States of America",,EN,,"The true story of Vera Brandes, teenage patron saint of the 1970s Cologne music scene, who risked everything to organize the greatest solo concert in music history: Keith Jarrett’s legendary Köln Concert.",维拉·布兰德斯的真实故事，这位1970年代科隆音乐场景的青少年守护神，为了组织历史上最伟大的独奏爵士音乐会——基思· 贾勒特传奇性的《科隆音乐会》，不惜冒险牺牲一切。,https://image.tmdb.org/t/p/w500/oMeg1capgysYPHVOnZq7HfoIXzE.jpg,tt20414360,https://www.imdb.com/title/tt20414360/,1171153
30,siff-rhapsody,SIFF Rhapsody,SIFF狂想曲,Rhapsody,狂想曲,Curated Program,策展单元,#a05050,"Films about music, musicians, and the lives shaped by both.",关于音乐、音乐家，以及被音乐塑形的人生。,13,9,siff-rhapsody-memory-of-the-forgotten,MEMORY OF THE FORGOTTEN,遗忘的记忆,2025,,,,,,,,,,,,https://www.imdb.com/find/?q=MEMORY+OF+THE+FORGOTTEN+2025&s=tt&ttype=ft,
30,siff-rhapsody,SIFF Rhapsody,SIFF狂想曲,Rhapsody,狂想曲,Curated Program,策展单元,#a05050,"Films about music, musicians, and the lives shaped by both.",关于音乐、音乐家，以及被音乐塑形的人生。,13,10,siff-rhapsody-nouvelle-vague,NOUVELLE VAGUE,新浪潮,2025,Richard Linklater,,106,"France, United States of America",,FR,,"After writing for Cahiers du cinéma, a young Jean-Luc Godard decides making films is the best film criticism. He convinces producer Georges de Beauregard to fund a low-budget feature, and creates a treatment with fellow New Wave filmmaker François Truffaut about a gangster couple. The result? Breathless, one of the first features of the Nouvelle Vague era of French cinema.",《新浪潮》是理查德·林克莱特第一个完全用法语拍摄的项目，影片将重现法国电影新浪潮运动背后的故事，聚焦1959年让-吕克·戈达尔和《精疲力尽》的幕后制作。,https://image.tmdb.org/t/p/w500/AfE7DZ0DPgme6I58dlYp1Bo9xeN.jpg,tt31688586,https://www.imdb.com/title/tt31688586/,1254808
30,siff-rhapsody,SIFF Rhapsody,SIFF狂想曲,Rhapsody,狂想曲,Curated Program,策展单元,#a05050,"Films about music, musicians, and the lives shaped by both.",关于音乐、音乐家，以及被音乐塑形的人生。,13,11,siff-rhapsody-e-ric-rohmer-childhood-spirit,"ÉRIC ROHMER, CHILDHOOD SPIRIT",埃里克·侯麦：少年心气,2025,Pascale Bouhénic,,60,France,,FR,,"The documentary delves into Éric Rohmer's distinctive filmmaking process, using film clips, rare interviews, and unreleased test footage.",,https://image.tmdb.org/t/p/w500/99c90ydRKi7tt45CRIqF9hPerNd.jpg,tt39009268,https://www.imdb.com/title/tt39009268/,1502148
30,siff-rhapsody,SIFF Rhapsody,SIFF狂想曲,Rhapsody,狂想曲,Curated Program,策展单元,#a05050,"Films about music, musicians, and the lives shaped by both.",关于音乐、音乐家，以及被音乐塑形的人生。,13,12,siff-rhapsody-the-arab,THE ARAB,局外人之名,2026,Malek Bensmaïl,,106,"Algeria, Belgium, France, Switzerland, Saudi Arabia",,AR,,"Haroun is an old bachelor who has lived in Oran for several years. A retired civil servant, he leads a reclusive life until the day he meets Kamel in a bar—a journalist to whom he tells an incredible story dating back to 1942. He claims to be the brother of ‘the Arab’ killed in a story told in one of the most famous novels of the 20th century, ‘The Stranger’ by Albert Camus. An Arab with an erased name: Moussa. Through anger, assertions, details, and confidences, Haroun finally convinces the journalist to listen to his story. His confession is a cry of freedom and distress—but above all, a cry of revolt: against an abusive mother, against a country that failed to achieve true independence, against a book, and against a famous French writer.",,https://image.tmdb.org/t/p/w500/hbKC0aQgV98fdwaerC3dwAJMQdD.jpg,tt39230003,https://www.imdb.com/title/tt39230003/,1001315
